Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
2017/07/01,15:43,Saturday,DAVISVILLE STATION,MUI,6,10,N,YU,5896
2017/07/01,15:53,Saturday,GLENCAIRN STATION,MUSC,0,0,N,YU,5661
2017/07/01,16:07,Saturday,GLENCAIRN STATION,TUMVS,8,12,N,YU,5871
2017/07/01,16:11,Saturday,CHRISTIE STATION,MUIS,3,7,E,BD,5068
2017/07/01,16:13,Saturday,ST ANDREW STATION,MUPAA,0,0,S,YU,5566
2017/07/01,16:39,Saturday,DAVISVILLE STATION,MUPAA,0,0,S,YU,5601
2017/07/01,16:40,Saturday,SPADINA BD STATION,MUIRS,0,0,,BD,0
2017/07/01,16:52,Saturday,YORKDALE STATION,PUMEL,0,0,,YU,0
2017/07/01,17:04,Saturday,WELLESLEY STATION,MUPAA,0,0,S,YU,6021
2017/07/01,17:08,Saturday,YORK MILLS STATION,MUO,0,0,N,YU,5391
2017/07/01,17:13,Saturday,MUSEUM STATION,MUNCA,0,0,,YU,0
2017/07/01,17:32,Saturday,KENNEDY BD STATION,EUBO,3,7,W,BD,5028
2017/07/01,18:05,Saturday,UNION STATION,MUPAA,0,0,N,YU,6006
2017/07/01,18:12,Saturday,YORKDALE STATION,PUMEL,0,0,,YU,0
2017/07/01,18:45,Saturday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU,0
2017/07/01,19:00,Saturday,KENNEDY BD STATION,PUMEL,0,0,,BD,0
2017/07/01,19:03,Saturday,COLLEGE STATION,MUPAA,0,0,N,YU,5666
2017/07/01,20:02,Saturday,QUEEN STATION,SUROB,0,0,S,YU,0
2017/07/01,20:13,Saturday,DUPONT STATION,PUSI,0,0,S,YU,5601
2017/07/01,20:23,Saturday,WELLESLEY STATION,MUTO,0,0,S,YU,5421
2017/07/01,20:28,Saturday,MAIN STREET STATION,SUDP,0,0,,BD,0
2017/07/01,22:00,Saturday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2017/07/01,22:11,Saturday,YUS/BD/SHEPPARD SUBWAY,MUGD,0,0,,YU,0
2017/07/01,22:21,Saturday,GLENCAIRN STATION,SUO,0,0,N,YU,5871
2017/07/01,22:24,Saturday,QUEEN'S PARK STATION,MUIS,0,0,,YU,0
2017/07/01,23:26,Saturday,QUEEN STATION,MUPAA,3,7,N,YU,5806
2017/07/01,23:40,Saturday,YONGE BD STATION,MUPAA,0,0,W,BD,5250
2017/07/01,23:42,Saturday,QUEEN'S PARK STATION,MUPAA,3,7,N,YU,5906
2017/07/01,23:46,Saturday,MUSEUM STATION,MUPAA,0,0,N,YU,5906
2017/07/02,00:00,Sunday,DUPONT STATION,PUSI,0,0,S,YU,6061
2017/07/02,00:01,Sunday,CHRISTIE STATION,SUDP,8,12,W,BD,5164
2017/07/02,00:09,Sunday,MAIN STREET STATION,SUDP,0,0,E,BD,5117
2017/07/02,00:23,Sunday,ST CLAIR WEST STATION,TUSC,0,0,N,YU,6021
2017/07/02,03:19,Sunday,WARDEN STATION,MUIE,0,0,,BD,0
2017/07/02,07:37,Sunday,ST PATRICK STATION,MUNCA,0,0,,YU,0
2017/07/02,07:53,Sunday,SPADINA BD STATION,MUIRS,0,0,,BD,0
2017/07/02,08:07,Sunday,DOWNSVIEWSTATION,MUSC,0,0,N,YU,5621
2017/07/02,08:34,Sunday,BROADVIEW STATION,SUROB,0,0,,BD,0
2017/07/02,08:37,Sunday,KENNEDY BD STATION,MUSC,0,0,W,BD,5360
2017/07/02,09:23,Sunday,JANE STATION,TUSC,0,0,W,BD,5286
2017/07/02,11:02,Sunday,ST CLAIR WEST STATION,MUSC,0,0,S,YU,5431
2017/07/02,12:33,Sunday,WILSON STATION,EUME,4,8,S,YU,6036
2017/07/02,12:41,Sunday,BLOOR STATION,MUIS,0,0,S,YU,0
2017/07/02,12:46,Sunday,MAIN STREET STATION,MUI,20,24,W,BD,5140
2017/07/02,13:27,Sunday,SHEPPARD STATION,SUAP,0,0,,YU,0
2017/07/02,13:47,Sunday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU,0
2017/07/02,15:12,Sunday,COXWELL STATION,MUCL,7,11,W,BD,5098
2017/07/02,15:18,Sunday,WARDEN STATION,MUPAA,0,0,W,BD,5307
2017/07/02,16:56,Sunday,ST PATRICK STATION,MUNCA,0,0,,YU,0
2017/07/02,17:40,Sunday,ST CLAIR STATION,PUMEL,0,0,N,YU,0
2017/07/02,18:11,Sunday,SPADINA BD STATION,MUDD,3,7,E,BD,5152
2017/07/02,18:49,Sunday,YONGE BD STATION,MUO,0,0,E,BD,5213
2017/07/02,19:04,Sunday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU,0
2017/07/02,19:39,Sunday,WARDEN STATION,MUIS,0,0,,BD,0
2017/07/02,20:44,Sunday,ST CLAIR WEST STATION,MUSC,0,0,N,YU,5631
2017/07/02,20:56,Sunday,LAWRENCE STATION,MUSC,0,0,S,YU,5741
2017/07/02,21:39,Sunday,BATHURST STATION,SUO,0,0,W,BD,5061
2017/07/02,21:45,Sunday,KING STATION,MUIS,0,0,N,YU,0
2017/07/02,22:00,Sunday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2017/07/02,22:22,Sunday,KENNEDY BD STATION,MUI,4,8,W,BD,5228
2017/07/02,22:44,Sunday,KING STATION,MUIR,4,8,S,YU,6046
2017/07/02,23:22,Sunday,ROYAL YORK STATION,SUEAS,10,14,W,BD,5228
2017/07/02,23:23,Sunday,QUEEN'S PARK STATION,MUPAA,0,0,N,YU,5781
2017/07/02,23:44,Sunday,EGLINTON WEST STATION,TUSC,0,0,S,YU,5406
2017/07/03,00:13,Monday,LAWRENCE STATION,SUO,6,10,N,YU,5876
2017/07/03,00:22,Monday,BLOOR STATION,SUDP,5,9,S,YU,5776
2017/07/03,00:39,Monday,VICTORIA PARK STATION,MUIS,0,0,,BD,0
2017/07/03,02:15,Monday,SHEPPARD STATION,MUSC,0,0,N,YU,5636
2017/07/03,05:57,Monday,VICTORIA PARK STATION,MUSC,0,0,E,BD,5049
2017/07/03,05:58,Monday,GREENWOOD STATION,EUVA,9,15,E,BD,5318
2017/07/03,06:02,Monday,FINCH STATION,TUNIP,3,7,S,YU,5906
2017/07/03,06:27,Monday,SHEPPARD WEST STATION,MUNOA,3,7,S,YU,5761
2017/07/03,06:38,Monday,YORKDALE STATION,MUSC,0,0,S,YU,5591
2017/07/03,06:40,Monday,SHEPPARD WEST STATION,MUSC,0,0,S,YU,5976
2017/07/03,06:43,Monday,GREENWOOD STATION,MUNOA,4,10,E,BD,5146
2017/07/03,06:50,Monday,YONGE BD STATION,MUSC,0,0,W,BD,5210
2017/07/03,10:42,Monday,KENNEDY BD STATION,PUSCR,3,8,W,BD,5158
2017/07/03,11:06,Monday,ST GEORGE YUS STATION,MUSC,0,0,N,YU,6001
2017/07/03,11:20,Monday,BLOOR DANFORTH SUBWAY,MUGD,0,0,,BD,0
2017/07/03,11:30,Monday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU,0
2017/07/03,11:31,Monday,DON MILLS STATION,EUBO,0,0,W,SHP,6191
2017/07/03,12:27,Monday,ISLINGTON STATION,TUSC,0,0,W,BD,5099
2017/07/03,13:59,Monday,ST GEORGE BD STATION,MUSC,0,0,W,BD,5328
2017/07/03,15:04,Monday,DON MILLS STATION,MUIS,0,0,,SHP,0
2017/07/03,15:29,Monday,WOODBINE STATION,MUIR,4,8,E,BD,5146
2017/07/03,15:52,Monday,LAWRENCE STATION,MUPAA,0,0,N,YU,5521
2017/07/03,16:03,Monday,ST CLAIR WEST STATION,TUNCA,0,0,,YU,0
2017/07/03,16:41,Monday,SHEPPARD WEST STATION,TUSC,0,0,N,YU,5776
2017/07/03,17:32,Monday,KEELE STATION,MUSC,0,0,W,BD,5056
2017/07/03,17:34,Monday,LANSDOWNE STATION,SUDP,15,19,E,BD,5108
2017/07/03,17:53,Monday,SPADINA YUS STATION,MUPAA,3,7,N,YU,5421
2017/07/03,20:21,Monday,DUPONT STATION,TUSC,0,0,S,YU,5691
2017/07/03,20:25,Monday,KENNEDY STATION TO KIP,MUGD,0,0,,BD,0
2017/07/03,20:25,Monday,LAWRENCE EAST STATION,MRD,4,11,S,SRT,3018
2017/07/03,20:35,Monday,CHRISTIE STATION,TUSC,0,0,W,BD,5102
2017/07/03,20:37,Monday,SPADINA YUS STATION,EUBK,0,0,S,YU,5426
2017/07/03,20:44,Monday,DUPONT STATION,TUSC,0,0,S,YU,5881
2017/07/03,22:00,Monday,YONGE/UNIVERSITY BLOOR,MUO,0,0,,YU/BD,0
2017/07/03,22:07,Monday,OSSINGTON STATION,MUSC,0,0,E,BD,5132
2017/07/03,22:30,Monday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU,0
2017/07/03,22:45,Monday,BLOOR DANFORTH SUBWAY,MUGD,0,0,,BD,0
2017/07/03,23:35,Monday,LAWRENCE WEST STATION,SUO,0,0,S,YU,5636
2017/07/03,23:41,Monday,SHEPPARD WEST STATION,MUIS,0,0,,YU,0
2017/07/03,23:49,Monday,DUNDAS WEST STATION,TUMVS,0,0,W,BD,5305
2017/07/03,23:59,Monday,EGLINTON STATION,MUIS,0,0,,YU,0
2017/07/04,01:15,Tuesday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU,0
2017/07/04,05:46,Tuesday,ST GEORGE YUS STATION,EUME,5,0,S,YU,6031
2017/07/04,05:57,Tuesday,WILSON STATION,PUCSC,0,0,S,YU,5826
2017/07/04,06:10,Tuesday,LESLIE STATION,TUSC,0,0,W,SHP,6171
2017/07/04,06:12,Tuesday,YORKDALE STATION,MUSC,0,0,S,YU,5591
2017/07/04,07:35,Tuesday,KENNEDY BD STATION,TUSC,0,0,W,BD,5166
2017/07/04,07:51,Tuesday,ISLINGTON STATION,MUD,0,0,W,BD,5340
2017/07/04,07:58,Tuesday,EGLINTON STATION,MUIS,0,0,,YU,0
2017/07/04,08:09,Tuesday,KIPLING STATION,PUMST,0,0,,BD,0
2017/07/04,08:12,Tuesday,KIPLING STATION,MUSC,0,0,W,BD,5190
2017/07/04,08:56,Tuesday,FINCH STATION,MUSC,0,0,S,YU,5851
2017/07/04,09:07,Tuesday,BLOOR STATION,MUI,3,5,S,YU,5436
2017/07/04,09:20,Tuesday,ST GEORGE YUS STATION,MUIS,0,0,S,YU,5976
2017/07/04,09:25,Tuesday,BROADVIEW STATION,TUOS,5,8,W,BD,5332
2017/07/04,09:32,Tuesday,SHEPPARD STATION,MUSC,0,0,N,YU,5751
2017/07/04,09:35,Tuesday,YONGE BD STATION,TUKEY,3,6,W,BD,5332
2017/07/04,09:44,Tuesday,SHEPPARD STATION,MUSC,0,0,S,YU,5741
2017/07/04,09:45,Tuesday,SPADINA BD STATION,MUSC,0,0,W,BD,5190
2017/07/04,10:04,Tuesday,ISLINGTON STATION,PUTIJ,3,6,E,BD,5305
2017/07/04,11:10,Tuesday,LAWRENCE WEST STATION,TUSC,0,0,N,YU,5841
2017/07/04,11:14,Tuesday,KENNEDY BD STATION,MUSC,0,0,W,BD,5190
2017/07/04,11:18,Tuesday,ST GEORGE YUS STATION,PUSTS,3,6,S,YU,5446
2017/07/04,11:43,Tuesday,KENNEDY BD STATION,EUAC,3,6,E,BD,5231
2017/07/04,11:46,Tuesday,UNION STATION,MUO,0,0,,YU,0
2017/07/04,11:51,Tuesday,ST GEORGE YUS STATION,PUSO,3,6,S,YU,5631
2017/07/04,12:01,Tuesday,KENNEDY SRT STATION,SRDP,7,13,N,SRT,3021
2017/07/04,12:56,Tuesday,VICTORIA PARK STATION,MUIS,0,0,,BD,0
2017/07/04,13:20,Tuesday,KEELE STATION,MUNCA,0,0,,BD,0
2017/07/04,13:56,Tuesday,WILSON STATION,PUSTS,3,6,N,YU,5766
2017/07/04,13:57,Tuesday,WARDEN STATION,MUPLB,5,8,W,BD,5210
2017/07/04,15:35,Tuesday,WILSON STATION,PUCSC,0,0,S,YU,5811
2017/07/04,15:51,Tuesday,WILSON STATION,MUSC,0,0,S,YU,5591
2017/07/04,15:56,Tuesday,KIPLING STATION,MUSC,0,0,E,BD,5154
2017/07/04,15:58,Tuesday,LAWRENCE WEST STATION,MUSC,0,0,S,YU,5591
2017/07/04,16:19,Tuesday,YONGE BD STATION,SUAE,0,0,E,BD,0
2017/07/04,16:33,Tuesday,PAPE STATION,PUMEL,0,0,,BD,0
2017/07/04,17:21,Tuesday,FINCH STATION,MUSC,0,0,S,YU,5741
2017/07/04,17:27,Tuesday,YORK MILLS STATION,MUI,4,6,N,YU,5651
2017/07/04,17:33,Tuesday,YONGE BD STATION,MUD,3,6,E,BD,5049
2017/07/04,17:49,Tuesday,SHEPPARD STATION,MUIRS,0,0,,YU,0
2017/07/04,18:08,Tuesday,YONGE BD STATION,MUIS,0,0,E,BD,0
2017/07/04,18:17,Tuesday,EGLINTON STATION,MUIS,0,0,W,YU,0
2017/07/04,18:26,Tuesday,ST CLAIR WEST STATION,TUSC,0,0,S,YU,5631
2017/07/04,18:51,Tuesday,LAWRENCE WEST STATION,TUMVS,3,6,N,YU,5931
2017/07/04,19:15,Tuesday,SHEPPARD WEST STATION,TUSC,0,0,N,YU,6121
2017/07/04,19:30,Tuesday,WILSON STATION,TUSC,0,0,N,YU,5661
2017/07/04,19:40,Tuesday,WILSON STATION,PUSO,8,11,N,YU,5906
2017/07/04,19:45,Tuesday,SHEPPARD WEST STATION,TUSC,0,0,N,YU,5906
2017/07/04,19:59,Tuesday,WILSON STATION,MUSC,0,0,S,YU,5781
2017/07/04,20:35,Tuesday,SHEPPARD WEST STATION,TUSC,0,0,N,YU,6016
2017/07/04,21:08,Tuesday,CHRISTIE STATION,TUSC,0,0,E,BD,5282
2017/07/04,22:00,Tuesday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2017/07/04,22:05,Tuesday,WILSON YARD,PUSO,0,0,N,YU,6046
2017/07/04,23:00,Tuesday,KEELE STATION,MUSC,0,0,W,BD,5204
2017/07/04,23:10,Tuesday,KIPLING STATION,PUTO,4,8,E,BD,5146
2017/07/05,00:02,Wednesday,DON MILLS STATION,EUOPO,4,9,W,SHP,6166
2017/07/05,00:24,Wednesday,BAY STATION,SUO,3,7,W,BD,5186
2017/07/05,01:41,Wednesday,SHEPPARD STATION,PUSSW,5,9,N,YU,5781
2017/07/05,02:23,Wednesday,WILSON STATION,PUTOE,0,0,S,YU,0
2017/07/05,05:54,Wednesday,MUSEUM STATION,TUSC,0,0,S,YU,5591
2017/07/05,05:58,Wednesday,HIGH PARK STATION,MUSC,0,0,W,BD,5056
2017/07/05,05:59,Wednesday,HIGH PARK STATION,MUSC,0,0,W,BD,5056
2017/07/05,06:55,Wednesday,COXWELL STATION,MUSC,0,0,E,BD,5131
2017/07/05,07:07,Wednesday,GREENWOOD STATION,TUNIP,4,7,E,BD,5218
2017/07/05,07:44,Wednesday,SHEPPARD STATION,MUI,4,6,N,YU,5586
2017/07/05,08:06,Wednesday,KENNEDY BD STATION,MUSC,0,0,W,BD,5332
2017/07/05,08:11,Wednesday,PAPE STATION,MUDD,7,9,E,BD,5230
2017/07/05,08:44,Wednesday,MUSEUM STATION,MUPAA,0,0,S,YU,6066
2017/07/05,09:04,Wednesday,ISLINGTON STATION,MUSC,0,0,E,BD,5305
2017/07/05,09:47,Wednesday,COLLEGE STATION,SUCOL,0,0,N,YU,0
2017/07/05,09:49,Wednesday,ISLINGTON STATION,PUTIJ,3,6,E,BD,5131
2017/07/05,10:32,Wednesday,OSSINGTON STATION,TUSC,0,0,W,BD,5139
2017/07/05,11:39,Wednesday,BROADVIEW STATION,SUDP,5,8,E,BD,5221
2017/07/05,12:57,Wednesday,ST GEORGE YUS STATION,PUSO,0,0,N,YU,6081
2017/07/05,13:24,Wednesday,COXWELL STATION,TUSUP,7,10,W,BD,5210
2017/07/05,14:50,Wednesday,KIPLING STATION,TUSC,0,0,W,BD,5083
2017/07/05,15:11,Wednesday,OSSINGTON STATION,MUIS,0,0,E,BD,0
2017/07/05,15:12,Wednesday,DUPONT STATION,TUSC,0,0,S,YU,5876
2017/07/05,15:30,Wednesday,KIPLING STATION,MUSC,0,0,E,BD,5230
2017/07/05,16:27,Wednesday,ROYAL YORK STATION,TUOS,3,6,E,BD,5243
2017/07/05,16:36,Wednesday,YORK MILLS STATION,MUDD,5,7,S,YU,5581
2017/07/05,16:53,Wednesday,ELLESMERE STATION,TRTC,0,0,S,SRT,3020
2017/07/05,17:12,Wednesday,DUNDAS STATION,MUIRS,0,0,N,YU,0
2017/07/05,17:12,Wednesday,KIPLING STATION,TUSC,0,0,W,BD,5079
2017/07/05,17:12,Wednesday,WILSON STATION,MUSC,0,0,S,YU,5591
2017/07/05,17:18,Wednesday,LAWRENCE WEST STATION,MUSC,0,0,S,YU,5591
2017/07/05,17:20,Wednesday,BLOOR STATION,MUIS,0,0,S,YU,0
2017/07/05,17:29,Wednesday,LAWRENCE STATION,MUPAA,0,0,N,YU,5446
2017/07/05,17:43,Wednesday,QUEEN STATION,MUSC,0,0,N,YU,5591
2017/07/05,18:10,Wednesday,YORK MILLS STATION,SUO,5,7,N,YU,6131
2017/07/05,18:17,Wednesday,MUSEUM STATION,TUSC,0,0,N,YU,6076
2017/07/05,19:50,Wednesday,KENNEDY BD STATION,TUMVS,0,0,E,BD,5218
2017/07/05,20:17,Wednesday,KENNEDY SRT STATION,TRTC,4,9,N,SRT,3017
2017/07/05,20:21,Wednesday,UNION STATION,MUO,0,0,N,YU,5746
2017/07/05,21:18,Wednesday,MUSEUM STATION,MUPAA,0,0,N,YU,5946
2017/07/05,22:00,Wednesday,YONGE UNIVERSITY/BLOOR,MUO,0,0,,YU/BD,0
2017/07/05,22:27,Wednesday,MAIN STREET STATION,TUSC,0,0,W,BD,5233
2017/07/05,23:00,Wednesday,YONGE/UNIVERSITY LINE,MUGD,0,0,,YU,0
2017/07/05,23:08,Wednesday,COXWELL STATION,TUSC,0,0,W,BD,5338
2017/07/06,00:17,Thursday,DUFFERIN STATION,SUDP,4,8,E,BD,5090
2017/07/06,00:54,Thursday,DUNDAS STATION,MUIS,0,0,N,YU,0
2017/07/06,02:10,Thursday,PAPE STATION,MUIS,0,0,,BD,0
2017/07/06,05:48,Thursday,GREENWOOD YARD,TUSC,0,0,E,BD,5079
2017/07/06,05:55,Thursday,CHRISTIE STATION,TUCC,8,0,W,BD,5332
2017/07/06,06:13,Thursday,YONGE BD STATION,MUSC,0,0,W,BD,5190
2017/07/06,06:25,Thursday,VICTORIA PARK STATION,MUIS,0,0,W,BD,0
2017/07/06,07:22,Thursday,GREENWOOD STATION,MUSC,0,0,E,BD,5234
2017/07/06,07:33,Thursday,WARDEN STATION,TUSC,0,0,E,BD,5085
2017/07/06,07:59,Thursday,KENNEDY BD STATION,TUSC,0,0,E,BD,5100
2017/07/06,08:09,Thursday,QUEEN STATION,MUPAA,0,0,S,YU,5871
2017/07/06,08:19,Thursday,ISLINGTON STATION,MUSC,0,0,E,BD,5332
2017/07/06,08:43,Thursday,YONGE SHP STATION,MUSC,0,0,W,SHP,6141
2017/07/06,08:51,Thursday,DUNDAS WEST STATION,TUMVS,0,0,W,BD,5340
2017/07/06,09:03,Thursday,DUNDAS WEST STATION,MUSC,0,0,W,BD,5288
2017/07/06,09:41,Thursday,BLOOR STATION,MUPAA,0,0,S,YU,5486
2017/07/06,09:48,Thursday,DAVISVILLE STATION,MUPAA,3,5,N,YU,5716
2017/07/06,10:08,Thursday,SHEPPARD WEST STATION,TUNIP,10,13,S,YU,5636
2017/07/06,11:18,Thursday,FINCH STATION,MUSC,0,0,S,YU,6021
2017/07/06,11:34,Thursday,KENNEDY BD STATION,TUSC,0,0,E,BD,5100
2017/07/06,13:39,Thursday,DUNDAS STATION,MUIS,0,0,S,YU,0
2017/07/06,13:47,Thursday,LESLIE STATION,TUMVS,8,13,E,SHP,6186
2017/07/06,14:04,Thursday,LAWRENCE WEST STATION,EUVA,3,6,S,YU,5716
2017/07/06,14:09,Thursday,OSSINGTON STATION,TUSC,0,0,W,BD,5340
2017/07/06,14:15,Thursday,ST CLAIR WEST STATION,TUSC,0,0,S,YU,5811
2017/07/06,15:08,Thursday,WARDEN STATION,MUPLB,11,14,W,BD,5018
2017/07/06,15:22,Thursday,GLENCAIRN STATION,MUSC,0,0,S,YU,5741
2017/07/06,15:34,Thursday,ST GEORGE BD STATION,EUDO,3,6,W,BD,5051
2017/07/06,16:03,Thursday,MAIN STREET STATION,MUIS,0,0,,BD,0
2017/07/06,16:04,Thursday,BROADVIEW STATION,MUIS,0,0,,BD,0
2017/07/06,16:07,Thursday,LAWRENCE WEST STATION,MUPAA,0,0,S,YU,5876
2017/07/06,16:43,Thursday,YORKDALE STATION,MUPAA,3,5,S,YU,6086
2017/07/06,16:49,Thursday,ST ANDREW STATION,SUDP,4,6,S,YU,5706
2017/07/06,17:04,Thursday,KEELE STATION,MUSC,0,0,W,BD,5119
2017/07/06,17:09,Thursday,SHEPPARD WEST STATION,MUIRS,0,0,,YU,0
2017/07/06,17:55,Thursday,EGLINTON STATION,TUNIP,5,7,N,YU,5636
2017/07/06,18:17,Thursday,SPADINA YUS STATION,MUI,15,17,N,YU,5566
2017/07/06,18:31,Thursday,SHEPPARD STATION,MUSC,0,0,N,YU,5581
2017/07/06,18:54,Thursday,OSGOODE STATION,TUSC,0,0,N,YU,5821
2017/07/06,19:05,Thursday,SPADINA YUS STATION,PUMEL,0,0,,YU,0
2017/07/06,19:28,Thursday,YORK MILLS STATION,TUMVS,0,0,S,YU,5406
2017/07/06,19:37,Thursday,EGLINTON WEST STATION,TUMVS,0,0,N,YU,6076
2017/07/06,19:48,Thursday,DUNDAS STATION,SUDP,4,7,N,YU,5666
2017/07/06,21:52,Thursday,YONGE SHP STATION,MUI,5,11,W,SHP,6141
2017/07/06,22:00,Thursday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2017/07/06,23:44,Thursday,ST GEORGE YUS STATION,MUPAA,0,0,S,YU,6036
2017/07/06,23:48,Thursday,EGLINTON WEST STATION,TUSC,0,0,S,YU,5691
2017/07/06,23:52,Thursday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU,0
2017/07/07,00:00,Friday,SUMMERHILL STATION,MUPAA,0,0,S,YU,5916
2017/07/07,00:45,Friday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU,0
2017/07/07,00:51,Friday,ST CLAIR WEST STATION,TUMVS,3,7,N,YU,5786
2017/07/07,00:51,Friday,YONGE BD STATION,SUUT,10,14,W,BD,5032
2017/07/07,01:01,Friday,ROYAL YORK STATION,MUIS,0,0,,BD,0
2017/07/07,01:31,Friday,BLOOR STATION,MUPAA,4,8,N,YU,5911
2017/07/07,01:42,Friday,JANE STATION,MUPAA,0,0,E,BD,5274
2017/07/07,05:25,Friday,ISLINGTON STATION,MUNCA,0,0,,BD,0
2017/07/07,05:55,Friday,COXWELL STATION,MUO,0,0,E,BD,5099
2017/07/07,06:03,Friday,KENNEDY BD STATION,MUSC,0,0,W,BD,5289
2017/07/07,06:09,Friday,COXWELL STATION,,0,0,E,BD,5124
2017/07/07,06:39,Friday,CHRISTIE STATION,EUDO,8,13,E,BD,5017
2017/07/07,06:47,Friday,GREENWOOD STATION,EUNT,7,10,W,BD,5362
2017/07/07,06:57,Friday,KEELE STATION,MUSC,0,0,W,BD,5132
2017/07/07,07:01,Friday,EGLINTON STATION,PUSTS,0,0,N,YU,5996
2017/07/07,07:32,Friday,OLD MILL STATION,EUNT,3,5,E,BD,5289
2017/07/07,07:40,Friday,KEELE STATION,PUSI,3,6,W,BD,5291
2017/07/07,08:37,Friday,SUMMERHILL STATION,MUPAA,0,0,S,YU,5456
2017/07/07,08:40,Friday,KENNEDY SRT STATION,MRD,5,11,N,SRT,3001
2017/07/07,08:53,Friday,SHEPPARD STATION,MUSC,0,0,S,YU,5591
2017/07/07,08:59,Friday,FINCH STATION,MUSC,0,0,S,YU,6126
2017/07/07,08:59,Friday,LAWRENCE STATION,MUSC,0,0,S,YU,5591
2017/07/07,09:07,Friday,KIPLING STATION,MUSC,0,0,E,BD,5260
2017/07/07,09:08,Friday,DUFFERIN STATION,EUDO,9,12,W,BD,5090
2017/07/07,09:29,Friday,ST CLAIR WEST STATION,SUDP,3,5,S,YU,5641
2017/07/07,09:31,Friday,DUPONT STATION,TUSC,0,0,S,YU,5571
2017/07/07,10:12,Friday,SHERBOURNE STATION,PUMEL,0,0,,BD,0
2017/07/07,11:48,Friday,ST CLAIR STATION,SUDP,7,10,S,YU,5452
2017/07/07,12:15,Friday,YUS/BD/SHEPPARD SUBWAY,MUGD,0,0,,YU/BD,0
2017/07/07,12:38,Friday,BATHURST STATION,MUPAA,0,0,W,BD,5032
2017/07/07,13:31,Friday,COLLEGE STATION,PUTIJ,0,0,S,YU,5576
2017/07/07,13:34,Friday,KENNEDY BD STATION,TUKEY,0,0,W,BD,5233
2017/07/07,14:04,Friday,BROADVIEW STATION,SUO,3,6,E,BD,5366
2017/07/07,14:13,Friday,JANE STATION,TUSC,0,0,W,BD,5233
2017/07/07,15:09,Friday,SHEPPARD STATION,MUSC,0,0,S,YU,5591
2017/07/07,15:16,Friday,YORK MILLS STATION,MUSC,4,7,S,YU,5591
2017/07/07,15:49,Friday,KIPLING STATION,TUSC,0,0,W,BD,5254
2017/07/07,16:18,Friday,ISLINGTON STATION,MUPLB,45,49,E,BD,5083
2017/07/07,16:36,Friday,BAY STATION,MUIRS,0,0,,BD,0
2017/07/07,16:50,Friday,KENNEDY BD STATION,SUAE,0,0,,BD,0
