Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
2017/08/17,22:19,Thursday,KENNEDY BD STATION,PUMEL,0,0,,BD,0
2017/08/17,22:20,Thursday,YORK MILLS STATION,MUPAA,0,0,N,YU,5591
2017/08/17,22:23,Thursday,KENNEDY BD STATION,MUIR,0,0,W,BD,5251
2017/08/17,22:38,Thursday,SPADINA YUS STATION,SUO,0,0,S,YU,5791
2017/08/17,23:06,Thursday,DUNDAS WEST STATION,MUIS,0,0,,BD,0
2017/08/17,23:14,Thursday,KENNEDY BD STATION,MUIR,0,0,W,BD,5086
2017/08/17,23:25,Thursday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU,0
2017/08/18,00:02,Friday,KENNEDY BD STATION,TUSC,0,0,W,BD,5117
2017/08/18,00:52,Friday,HIGH PARK STATION,MUIS,0,0,E,BD,0
2017/08/18,00:59,Friday,SHEPPARD STATION,TUMVS,0,0,N,YU,5761
2017/08/18,01:56,Friday,SPADINA YUS STATION,SUDP,0,0,N,YU,0
2017/08/18,05:40,Friday,KIPLING STATION,PUTWZ,4,0,E,BD,5299
2017/08/18,05:47,Friday,KIPLING STATION,PUTWZ,9,15,E,BD,5159
2017/08/18,06:20,Friday,KENNEDY BD STATION,MUSC,0,0,W,BD,5057
2017/08/18,06:28,Friday,ST GEORGE BD STATION,MUSC,0,0,W,BD,5224
2017/08/18,06:39,Friday,WILSON HOSTLER,MUSC,0,0,,YU,5421
2017/08/18,06:43,Friday,GREENWOOD STATION,MUSC,0,0,E,BD,5023
2017/08/18,06:58,Friday,SHEPPARD WEST STATION,MUSC,0,0,,YU,5721
2017/08/18,07:28,Friday,SHEPPARD STATION,TUMVS,5,7,S,YU,5596
2017/08/18,07:45,Friday,KIPLING STATION,TUSC,0,0,W,BD,5247
2017/08/18,08:01,Friday,KENNEDY BD STATION,EUSC,0,0,W,BD,5074
2017/08/18,08:21,Friday,WARDEN STATION,EUSC,0,0,E,BD,5159
2017/08/18,08:41,Friday,COXWELL STATION,MUIS,0,0,W,BD,5246
2017/08/18,08:46,Friday,YORK MILLS STATION,EUSC,13,15,N,YU,5786
2017/08/18,08:48,Friday,DAVISVILLE STATION,MUIRS,0,0,S,YU,0
2017/08/18,08:54,Friday,LAWRENCE STATION,MUSC,0,0,S,YU,5406
2017/08/18,09:02,Friday,YONGE SHP STATION,TUSC,0,0,W,SHP,6176
2017/08/18,09:14,Friday,YORK MILLS STATION,PUMEL,0,0,,YU,0
2017/08/18,10:09,Friday,DON MILLS STATION,TUMVS,0,0,E,SHP,6186
2017/08/18,10:13,Friday,ST GEORGE BD STATION,TUOS,0,0,W,BD,5059
2017/08/18,10:43,Friday,MAIN STREET STATION,EUNT,0,0,E,BD,5258
2017/08/18,11:05,Friday,KEELE STATION,MUO,5,8,E,BD,5222
2017/08/18,11:32,Friday,DUPONT STATION,MUIS,0,0,,YU,0
2017/08/18,12:22,Friday,ISLINGTON STATION,MUD,3,6,E,BD,5253
2017/08/18,12:27,Friday,ROYAL YORK STATION,MUIR,3,6,E,BD,5253
2017/08/18,13:19,Friday,GREENWOOD STATION,PUMEL,0,0,,BD,0
2017/08/18,13:19,Friday,SPADINA BD STATION,PUMEL,0,0,,BD,0
2017/08/18,13:44,Friday,SHEPPARD WEST STATION,MUO,0,0,,YU,0
2017/08/18,14:10,Friday,BLOOR STATION,PUMEL,0,0,,YU,0
2017/08/18,14:10,Friday,PAPE STATION,EUNT,3,6,E,BD,5079
2017/08/18,14:26,Friday,WARDEN STATION,PUTIJ,3,6,E,BD,5258
2017/08/18,14:45,Friday,KENNEDY BD STATION,MUSC,0,0,W,BD,5057
2017/08/18,15:27,Friday,UNION TO KING,MUI,18,20,N,YU,5706
2017/08/18,16:00,Friday,WILSON HOSTLER,MUSC,0,0,S,YU,5916
2017/08/18,16:02,Friday,MUSEUM STATION,MUD,3,6,N,YU,5381
2017/08/18,16:05,Friday,YONGE SHP STATION,TUSC,0,0,W,SHP,6151
2017/08/18,16:10,Friday,ST GEORGE BD STATION,MUI,8,11,E,BD,5364
2017/08/18,16:32,Friday,OSSINGTON STATION,MUSC,0,0,W,BD,5305
2017/08/18,16:59,Friday,DUPONT STATION,EUSC,0,0,N,YU,5741
2017/08/18,17:22,Friday,SHEPPARD STATION,MUSC,0,0,N,YU,5421
2017/08/18,17:31,Friday,LANSDOWNE STATION,PUMEL,0,0,,BD,0
2017/08/18,17:41,Friday,LAWRENCE STATION,MUI,5,7,N,YU,5391
2017/08/18,17:43,Friday,BATHURST STATION,SUDP,8,11,W,BD,5371
2017/08/18,18:13,Friday,KIPLING STATION,MUIE,3,6,E,BD,5103
2017/08/18,18:28,Friday,YORK MILLS STATION,MUPAA,0,0,N,YU,6131
2017/08/18,18:56,Friday,KENNEDY BD STATION,PUTIJ,0,0,E,BD,5309
2017/08/18,19:08,Friday,BLOOR STATION,MUPAA,0,0,S,YU,6136
2017/08/18,19:18,Friday,SHEPPARD WEST STATION,TUNOA,3,6,S,YU,0
2017/08/18,19:31,Friday,MUSEUM STATION,TUSC,0,0,S,YU,5626
2017/08/18,20:55,Friday,EGLINTON STATION,MUIR,0,0,S,YU,5506
2017/08/18,22:07,Friday,VICTORIA PARK STATION,TUSC,0,0,W,BD,5188
2017/08/18,22:10,Friday,DAVISVILLE STATION,MUPAA,6,10,N,YU,5626
2017/08/18,22:14,Friday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,BD,0
2017/08/18,23:02,Friday,KENNEDY BD STATION,MUPAA,0,0,W,BD,5358
2017/08/18,23:10,Friday,YONGE UNIVERSITY LINE,MUGD,0,0,B,YU,0
2017/08/18,23:14,Friday,SPADINA BD STATION,MUIS,0,0,W,BD,5165
2017/08/18,23:55,Friday,QUEEN'S PARK STATION,MUPAA,3,7,N,YU,5961
2017/08/19,00:48,Saturday,QUEEN STATION,MUPR1,25,29,N,YU,5721
2017/08/19,00:54,Saturday,BLOOR STATION,MUIRS,0,0,S,YU,0
2017/08/19,01:25,Saturday,ROYAL YORK STATION,MUIR,4,8,E,BD,5274
2017/08/19,05:30,Saturday,FINCH STATION,MUNCA,0,0,,YU,0
2017/08/19,05:50,Saturday,ISLINGTON STATION,TUCC,7,0,E,BD,5293
2017/08/19,06:00,Saturday,KIPLING TO ISLINGTON,MUO,0,0,,BD,0
2017/08/19,06:07,Saturday,YONGE BD STATION,TUCC,7,0,W,BD,5173
2017/08/19,06:57,Saturday,JANE STATION,EUSC,0,0,E,BD,5190
2017/08/19,08:20,Saturday,OLD MILL STATION,TUOS,4,9,W,BD,5188
2017/08/19,09:57,Saturday,ST CLAIR WEST STATION,MUNCA,0,0,,YU,0
2017/08/19,10:49,Saturday,KENNEDY BD STATION,SUAP,0,0,,BD,0
2017/08/19,11:48,Saturday,DUPONT STATION,EUTRD,6,9,S,YU,5841
2017/08/19,11:56,Saturday,ISLINGTON STATION,MUSC,0,0,E,BD,5190
2017/08/19,12:17,Saturday,SHEPPARD STATION,MUIRS,0,0,N,YU,0
2017/08/19,12:56,Saturday,ISLINGTON STATION,MUSAN,10,14,E,BD,5333
2017/08/19,12:59,Saturday,YORKDALE STATION,PUSTC,3,6,S,YU,5686
2017/08/19,13:01,Saturday,SHEPPARD WEST STATION,PUMEL,0,0,,YU,0
2017/08/19,13:03,Saturday,QUEEN STATION,MUNCA,0,0,,YU,0
2017/08/19,13:22,Saturday,WILSON STATION,MUSC,0,0,S,YU,5916
2017/08/19,15:27,Saturday,ROYAL YORK STATION,MUIS,0,0,,BD,0
2017/08/19,16:04,Saturday,SPADINA YUS STATION,MUIS,0,0,,YU,0
2017/08/19,17:37,Saturday,ST CLAIR STATION,MUNCA,0,0,,YU,0
2017/08/19,18:39,Saturday,NORTH YORK CTR STATION,EUSC,0,0,S,YU,5741
2017/08/19,19:29,Saturday,KENNEDY BD STATION,SUDP,0,0,,BD,0
2017/08/19,19:57,Saturday,SHEPPARD WEST STATION,TUSC,0,0,N,YU,5726
2017/08/19,21:17,Saturday,YORK MILLS STATION,MUPAA,0,0,N,YU,6136
2017/08/19,21:22,Saturday,KING STATION,MUIRS,0,0,N,YU,5426
2017/08/19,21:47,Saturday,SUMMERHILL STATION,MUPAA,0,0,N,YU,5951
2017/08/19,22:00,Saturday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2017/08/19,22:57,Saturday,EGLINTON STATION,MUTO,9,13,N,YU,5721
2017/08/19,23:54,Saturday,BLOOR STATION,MUO,0,0,S,YU,0
2017/08/19,23:54,Saturday,FINCH STATION,MUPAA,0,0,S,YU,5451
2017/08/20,01:03,Sunday,ST CLAIR WEST STATION,MUPAA,0,0,N,YU,5776
2017/08/20,01:58,Sunday,MUSEUM STATION,MUIS,0,0,,YU,0
2017/08/20,02:16,Sunday,WILSON HOSTLER,EUYRD,0,0,S,YU,6011
2017/08/20,05:16,Sunday,YONGE SHP STATION,MUIS,0,0,,SHP,0
2017/08/20,08:00,Sunday,BLOOR DANFORTH SUBWAY,MUO,0,0,,BD,0
2017/08/20,08:05,Sunday,CHRISTIE STATION,MUNCA,0,0,,BD,0
2017/08/20,09:08,Sunday,WILSON STATION,MUIS,0,0,,YU,0
2017/08/20,10:09,Sunday,SHERBOURNE STATION,MUD,0,0,W,BD,5086
2017/08/20,10:47,Sunday,PAPE STATION,SUO,0,0,W,BD,0
2017/08/20,11:13,Sunday,QUEEN'S PARK STATION,TUSC,0,0,S,YU,5566
2017/08/20,11:30,Sunday,BLOOR DANFORTH SUBWAY,MUGD,0,0,,BD,0
2017/08/20,12:17,Sunday,SCARB CTR STATION,MRUI,0,0,,SRT,0
2017/08/20,12:32,Sunday,YORKDALE STATION,EUSC,0,0,N,YU,5801
2017/08/20,13:02,Sunday,SHEPPARD WEST STATION,TUMVS,0,0,N,YU,5451
2017/08/20,13:41,Sunday,PAPE STATION,SUAP,0,0,,BD,0
2017/08/20,14:07,Sunday,NORTH YORK CTR STATION,MUPAA,0,0,S,YU,5966
2017/08/20,14:07,Sunday,PAPE STATION,EUPI,6,11,W,BD,5303
2017/08/20,14:20,Sunday,SHEPPARD WEST STATION,TUMVS,0,0,N,YU,5706
2017/08/20,14:47,Sunday,ST CLAIR STATION,MUIS,0,0,,YU,0
2017/08/20,14:58,Sunday,DON MILLS STATION,MUI,6,11,W,SHP,6153
2017/08/20,15:29,Sunday,OLD MILL STATION,TUMVS,0,0,W,BD,5134
2017/08/20,15:37,Sunday,MUSEUM STATION,MUPAA,0,0,S,YU,5961
2017/08/20,16:04,Sunday,SUMMERHILL STATION,SUUT,14,18,N,YU,5426
2017/08/20,16:13,Sunday,QUEEN STATION,MUPAA,0,0,N,YU,5906
2017/08/20,16:22,Sunday,SHEPPARD STATION,MUPAA,0,0,S,YU,6111
2017/08/20,16:25,Sunday,MUSEUM STATION,PUMEL,0,0,,YU,0
2017/08/20,17:08,Sunday,CHRISTIE STATION,TUMVS,0,0,E,BD,5192
2017/08/20,17:09,Sunday,DUNDAS STATION,MUPAA,0,0,S,YU,6071
2017/08/20,17:29,Sunday,KING STATION,MUPAA,3,7,N,YU,5771
2017/08/20,17:30,Sunday,YORKDALE STATION,SUAE,0,0,S,YU,6116
2017/08/20,17:52,Sunday,UNION STATION,SUDP,3,7,N,YU,5621
2017/08/20,17:53,Sunday,WARDEN STATION,MUIS,0,0,,BD,0
2017/08/20,18:18,Sunday,GREENWOOD STATION,SUAP,12,17,E,BD,5246
2017/08/20,19:11,Sunday,NORTH YORK CTR STATION,MUIS,0,0,,YU,0
2017/08/20,19:12,Sunday,KENNEDY BD STATION,TUSC,0,0,E,BD,5119
2017/08/20,20:05,Sunday,BLOOR STATION,EUCD,4,8,N,YU,6076
2017/08/20,22:00,Sunday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,BD,0
2017/08/20,22:26,Sunday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU,0
2017/08/20,22:45,Sunday,EGLINTON STATION,TUNIP,3,7,N,YU,5566
2017/08/21,00:07,Monday,ST GEORGE BD STATION,PUSTC,0,0,E,BD,5107
2017/08/21,00:12,Monday,BAY STATION,EUSC,3,7,E,BD,5107
2017/08/21,00:35,Monday,DAVISVILLE STATION,PUTO,0,0,S,YU,5386
2017/08/21,01:19,Monday,EGLINTON STATION,EUVE,8,12,N,YU,5451
2017/08/21,01:47,Monday,LANSDOWNE STATION,EUSC,0,0,E,BD,5107
2017/08/21,05:47,Monday,OSSINGTON STATION,MUO,0,0,,BD,0
2017/08/21,07:35,Monday,DAVISVILLE STATION,PUTO,0,0,S,YU,5551
2017/08/21,08:05,Monday,SHEPPARD STATION,MUSC,0,0,N,YU,5906
2017/08/21,08:21,Monday,VICTORIA PARK STATION,SUO,0,0,W,BD,5168
2017/08/21,08:53,Monday,DUNDAS STATION,MUIR,4,6,S,YU,5891
2017/08/21,08:58,Monday,YORK MILLS STATION,MUSC,0,0,S,YU,6121
2017/08/21,09:11,Monday,COLLEGE STATION,MUI,5,7,S,YU,6061
2017/08/21,09:47,Monday,GLENCAIRN STATION,MUTD,0,0,S,YU,5556
2017/08/21,12:15,Monday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU,0
2017/08/21,12:27,Monday,ISLINGTON STATION,PUTIJ,3,6,E,BD,5212
2017/08/21,12:31,Monday,ISLINGTON STATION,PUSTS,0,0,E,BD,5331
2017/08/21,12:55,Monday,ISLINGTON STATION,TUSC,0,0,E,BD,5312
2017/08/21,13:31,Monday,DAVISVILLE STATION,PUTO,0,0,S,YU,5631
2017/08/21,14:01,Monday,SPADINA YUS STATION,TUSC,0,0,S,YU,5736
2017/08/21,14:42,Monday,COLLEGE STATION,MUPAA,0,0,N,YU,5501
2017/08/21,14:46,Monday,QUEEN'S PARK STATION,TUSC,0,0,S,YU,5916
2017/08/21,14:59,Monday,ISLINGTON STATION,PUTIJ,3,6,E,BD,5129
2017/08/21,15:22,Monday,ISLINGTON STATION,PUTIJ,0,0,E,BD,5095
2017/08/21,15:27,Monday,EGLINTON WEST STATION,EUDO,5,7,S,YU,5626
2017/08/21,15:48,Monday,ISLINGTON STATION,PUTIJ,0,0,E,BD,5352
2017/08/21,15:52,Monday,DUFFERIN STATION,MUIR,5,8,W,BD,5059
2017/08/21,15:54,Monday,WILSON HOSTLER,PUSTS,0,0,S,YU,6036
2017/08/21,16:02,Monday,KENNEDY BD STATION,MUI,3,5,W,BD,5309
2017/08/21,16:29,Monday,WILSON STATION,MUSC,0,0,S,YU,5381
2017/08/21,16:52,Monday,DAVISVILLE STATION,PUTO,0,0,S,YU,6101
2017/08/21,17:31,Monday,YORK MILLS STATION,MUPAA,0,0,N,YU,5971
2017/08/21,18:10,Monday,KIPLING STATION,MUSC,0,0,E,BD,5117
2017/08/21,18:17,Monday,DAVISVILLE STATION,PUTO,0,0,S,YU,5631
2017/08/21,18:39,Monday,CHRISTIE STATION,MUSC,0,0,E,BD,5107
2017/08/21,18:40,Monday,DAVISVILLE STATION,PUTO,0,0,S,YU,5831
2017/08/21,18:47,Monday,LAWRENCE WEST STATION,MUPAA,0,0,N,YU,5896
2017/08/21,18:53,Monday,SHEPPARD STATION,PUMEL,0,0,,YU,0
2017/08/21,19:16,Monday,DAVISVILLE STATION,PUTO,0,0,S,YU,5456
2017/08/21,19:26,Monday,ST CLAIR STATION,MUPAA,3,5,S,YU,5406
2017/08/21,19:32,Monday,DAVISVILLE STATION,PUTO,0,0,S,YU,5741
2017/08/21,19:57,Monday,DAVISVILLE STATION,PUTO,0,0,S,YU,6111
2017/08/21,20:23,Monday,DAVISVILLE STATION,PUTO,0,0,S,YU,5976
2017/08/21,20:41,Monday,DAVISVILLE STATION,PUTO,0,0,S,YU,5561
2017/08/21,21:42,Monday,COLLEGE STATION,MUPAA,0,0,N,YU,5381
2017/08/21,21:57,Monday,WILSON STATION,PUSTS,0,0,S,YU,5706
2017/08/21,22:00,Monday,WILSON STATION,MUSC,0,0,S,YU,5591
2017/08/21,22:00,Monday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2017/08/21,22:31,Monday,MAIN STREET STATION,EUSC,0,0,E,BD,5107
2017/08/21,22:51,Monday,DAVISVILLE STATION,PUTO,0,0,S,YU,5896
2017/08/21,23:02,Monday,LANSDOWNE STATION,EUBK,15,19,E,BD,5320
2017/08/21,23:13,Monday,DUNDAS WEST STATION,MUO,0,0,,BD,0
2017/08/21,23:40,Monday,BLOOR DANFORTH SUBWAY,MUGD,0,0,,BD,0
2017/08/21,23:43,Monday,FINCH STATION,TUSC,0,0,N,YU,5036
2017/08/21,23:48,Monday,EGLINTON STATION,SUPOL,3,7,S,YU,5861
2017/08/22,00:39,Tuesday,SPADINA YUS STATION,MUIR,0,0,N,YU,6041
2017/08/22,01:44,Tuesday,SHEPPARD STATION,MUPAA,4,8,N,YU,5816
2017/08/22,05:45,Tuesday,DUNDAS STATION,MUNCA,0,0,,YU,0
2017/08/22,05:47,Tuesday,KIPLING STATION,PUTWZ,10,16,E,BD,5274
2017/08/22,05:49,Tuesday,GREENWOOD YARD,PUSSW,12,18,,BD,5261
2017/08/22,06:25,Tuesday,WARDEN STATION,MUSC,0,0,W,BD,5179
2017/08/22,06:27,Tuesday,WILSON STATION,PUSO,4,7,S,YU,6001
2017/08/22,06:53,Tuesday,WARDEN STATION,EUDO,5,8,E,BD,5043
2017/08/22,06:59,Tuesday,SHEPPARD WEST STATION,MUSC,0,0,S,YU,5961
2017/08/22,07:16,Tuesday,KENNEDY BD STATION,MUSC,0,0,W,BD,5088
2017/08/22,07:36,Tuesday,KENNEDY BD STATION,MUSC,0,0,W,BD,5361
2017/08/22,08:33,Tuesday,YONGE BD STATION,MUIR,0,0,E,BD,5095
2017/08/22,08:44,Tuesday,SHEPPARD STATION,MUSC,0,0,N,YU,6121
2017/08/22,09:04,Tuesday,CHESTER STATION,EUSC,0,0,E,BD,5107
2017/08/22,09:11,Tuesday,CASTLE FRANK STATION,MUIS,0,0,W,BD,0
2017/08/22,09:12,Tuesday,DONLANDS STATION,EUSC,0,0,E,BD,5107
2017/08/22,09:44,Tuesday,CHRISTIE STATION,MUSC,0,0,E,BD,5188
2017/08/22,09:45,Tuesday,OLD MILL STATION,MUSAN,0,0,E,BD,5334
2017/08/22,10:07,Tuesday,BLOOR STATION,MUIS,0,0,,YU,0
2017/08/22,10:17,Tuesday,WILSON STATION,PUSNT,0,0,S,YU,5706
2017/08/22,10:19,Tuesday,BLOOR STATION,SUAP,0,0,S,YU,0
2017/08/22,11:44,Tuesday,BROADVIEW STATION,MUIS,0,0,,BD,0
2017/08/22,11:52,Tuesday,UNION STATION,TUMVS,0,0,N,YU,6126
2017/08/22,12:26,Tuesday,ST GEORGE YUS STATION,MUSC,0,0,S,YU,5401
2017/08/22,14:06,Tuesday,KIPLING STATION,TUNIP,3,6,E,BD,5359
2017/08/22,14:10,Tuesday,ISLINGTON STATION,EUSC,0,0,W,BD,5081
2017/08/22,14:20,Tuesday,COXWELL STATION,MUIRS,0,0,,BD,0
2017/08/22,14:30,Tuesday,LESLIE STATION,EUTRD,5,11,W,SHP,6186
2017/08/22,14:38,Tuesday,EGLINTON STATION,MUIR,0,0,N,YU,6036
2017/08/22,15:00,Tuesday,ST CLAIR STATION,MUIS,0,0,,YU,0
2017/08/22,15:45,Tuesday,DUFFERIN STATION,PUMEL,0,0,,BD,0
2017/08/22,16:06,Tuesday,WILSON STATION,MUSC,0,0,S,YU,6056
2017/08/22,17:05,Tuesday,PAPE STATION,SUDP,7,10,W,BD,5153
2017/08/22,17:11,Tuesday,SHEPPARD WEST STATION,TUSC,0,0,N,YU,5781
2017/08/22,17:22,Tuesday,BESSARION STATION,PUMEL,0,0,,SHP,0
2017/08/22,17:24,Tuesday,BLOOR STATION,MUIS,0,0,N,YU,0
2017/08/22,17:57,Tuesday,KEELE STATION,MUDD,0,0,W,BD,5027
2017/08/22,19:23,Tuesday,WILSON STATION,MUPLB,4,7,S,YU,5706
2017/08/22,19:30,Tuesday,DUNDAS WEST STATION,PUSTS,0,0,W,BD,5033
2017/08/22,20:24,Tuesday,DUNDAS WEST STATION,PUSTS,0,0,W,BD,5285
2017/08/22,21:21,Tuesday,DUNDAS STATION,SUDP,0,0,S,YU,5841
2017/08/22,21:23,Tuesday,JANE STATION,TUSC,0,0,W,BD,5033
2017/08/22,21:30,Tuesday,KENNEDY BD STATION,SUROB,0,0,,BD,0
2017/08/22,21:45,Tuesday,ISLINGTON STATION,MUPAA,0,0,E,BD,5270
2017/08/22,21:57,Tuesday,LAWRENCE EAST STATION,PREL,0,0,,SRT,0
2017/08/22,22:00,Tuesday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2017/08/22,22:48,Tuesday,DUNDAS STATION,SUUT,12,16,N,YU,5716
2017/08/22,23:43,Tuesday,WILSON STATION,PUMO,0,0,,YU,0
2017/08/22,23:47,Tuesday,FINCH STATION,SUDP,4,8,S,YU,5991
2017/08/22,23:48,Tuesday,WILSON STATION,MUSC,0,0,S,YU,5706
2017/08/23,04:40,Wednesday,DUFFERIN STATION,MUIE,0,0,,BD,0
2017/08/23,05:36,Wednesday,GLENCAIRN STATION,TUSC,0,0,S,YU,6116
2017/08/23,05:38,Wednesday,KENNEDY BD STATION,TUSC,0,0,W,BD,5336
2017/08/23,06:05,Wednesday,BESSARION STATION,TUMVS,0,0,E,SHP,6141
2017/08/23,07:00,Wednesday,KENNEDY BD STATION,MUSC,0,0,W,BD,5074
2017/08/23,07:15,Wednesday,WOODBINE STATION,MUSC,0,0,W,BD,5204
2017/08/23,07:29,Wednesday,OSSINGTON STATION,EUDO,8,10,W,BD,5074
2017/08/23,07:47,Wednesday,DUNDAS WEST STATION,PUSTS,0,0,W,BD,5346
2017/08/23,07:52,Wednesday,DUNDAS WEST STATION,PUSTS,0,0,W,BD,5209
2017/08/23,08:20,Wednesday,OLD MILL STATION,TUMVS,0,0,E,BD,5358
2017/08/23,08:39,Wednesday,BATHURST STATION,MUIS,0,0,,BD,0
2017/08/23,08:47,Wednesday,DUNDAS WEST STATION,PUSTS,0,0,W,BD,5159
2017/08/23,08:47,Wednesday,SHEPPARD STATION,EUSC,0,0,N,YU,5631
2017/08/23,09:07,Wednesday,MCCOWAN STATION,ERTC,4,9,N,SRT,3021
2017/08/23,09:39,Wednesday,DUNDAS WEST STATION,PUSTS,0,0,W,BD,5346
2017/08/23,10:03,Wednesday,DUNDAS WEST STATION,PUSTS,0,0,W,BD,5227
2017/08/23,10:17,Wednesday,SPADINA BD STATION,MUIR,6,9,W,BD,5334
2017/08/23,10:20,Wednesday,NORTH YORK CTR STATION,MUIS,0,0,S,YU,0
2017/08/23,10:30,Wednesday,ISLINGTON STATION,MUSC,0,0,E,BD,5192
2017/08/23,10:45,Wednesday,EGLINTON WEST STATION,MUSC,0,0,N,YU,5821
2017/08/23,10:56,Wednesday,QUEEN STATION,EUSC,0,0,S,YU,5581
2017/08/23,11:13,Wednesday,DUFFERIN STATION,PUMEL,0,0,,BD,0
2017/08/23,11:29,Wednesday,SHEPPARD WEST STATION,MUIR,0,0,S,YU,5706
2017/08/23,11:34,Wednesday,DUNDAS WEST STATION,PUSTS,0,0,W,BD,5346
2017/08/23,11:41,Wednesday,KENNEDY BD STATION,MUSC,0,0,,BD,5059
2017/08/23,11:57,Wednesday,BLOOR DANFORTH SUBWAY,MUGD,0,0,,BD,0
2017/08/23,12:11,Wednesday,BROADVIEW STATION,MUIS,0,0,W,BD,5325
2017/08/23,12:16,Wednesday,BLOOR STATION,MUPAA,0,0,N,YU,5626
2017/08/23,12:29,Wednesday,LANSDOWNE STATION,PUMEL,0,0,,BD,0
2017/08/23,13:19,Wednesday,MAIN STREET STATION,MUD,7,10,E,BD,5043
2017/08/23,13:23,Wednesday,BLOOR STATION,EUSC,0,0,S,YU,5581
2017/08/23,13:26,Wednesday,WOODBINE STATION,TUSC,0,0,E,BD,5103
2017/08/23,13:40,Wednesday,MAIN STREET STATION,MUSC,0,0,W,BD,5118
2017/08/23,14:50,Wednesday,KIPLING STATION,MUTO,3,6,E,BD,5073
2017/08/23,15:24,Wednesday,WILSON STATION,MUSC,0,0,S,YU,6056
2017/08/23,15:32,Wednesday,BLOOR STATION,EUSC,0,0,,YU,5581
2017/08/23,15:36,Wednesday,DUNDAS STATION,EUSC,0,0,S,YU,5581
2017/08/23,15:50,Wednesday,DUFFERIN STATION,PUMEL,0,0,,BD,0
2017/08/23,15:55,Wednesday,EGLINTON WEST STATION,PUMEL,0,0,,YU,0
2017/08/23,16:21,Wednesday,MAIN STREET STATION,MUPAA,0,0,W,BD,5153
2017/08/23,16:53,Wednesday,OLD MILL STATION,MUIS,0,0,E,BD,0
2017/08/23,16:57,Wednesday,KENNEDY SRT STATION,ERPR,4,9,S,SRT,3008
2017/08/23,17:19,Wednesday,ST GEORGE YUS STATION,MUSC,0,0,S,YU,6116
2017/08/23,17:23,Wednesday,CHRISTIE STATION,EUDO,3,6,E,BD,5136
2017/08/23,17:33,Wednesday,BATHURST STATION,TUO,6,9,E,BD,5136
2017/08/23,17:34,Wednesday,SHEPPARD STATION,EUSC,0,0,S,YU,5581
2017/08/23,17:41,Wednesday,COXWELL STATION,TUNIP,4,7,W,BD,5035
2017/08/23,17:50,Wednesday,DUPONT STATION,MUPAA,0,0,N,YU,5811
2017/08/23,17:57,Wednesday,DUNDAS STATION,EUSC,0,0,S,YU,5581
2017/08/23,18:10,Wednesday,SHEPPARD STATION,MUSC,0,0,N,YU,5531
2017/08/23,18:30,Wednesday,KENNEDY BD STATION,TUSC,0,0,W,BD,5209
2017/08/23,18:31,Wednesday,KENNEDY BD STATION,TUMVS,0,0,E,BD,5305
2017/08/23,18:34,Wednesday,WARDEN STATION,EUSC,0,0,E,BD,5192
2017/08/23,18:35,Wednesday,WARDEN STATION,MUSC,0,0,E,BD,5192
2017/08/23,19:01,Wednesday,KENNEDY BD STATION,PUSI,3,6,W,BD,5361
2017/08/23,19:09,Wednesday,FINCH STATION,MUSAN,3,6,S,YU,5831
2017/08/23,19:13,Wednesday,ROYAL YORK STATION,EUNT,5,8,W,BD,5320
2017/08/23,19:32,Wednesday,SHEPPARD STATION,MUSC,0,0,N,YU,5716
2017/08/23,19:47,Wednesday,KENNEDY BD STATION,TUSET,4,7,W,BD,5153
2017/08/23,21:29,Wednesday,OLD MILL STATION,TUSC,0,0,W,BD,5253
2017/08/23,22:00,Wednesday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,BD,0
2017/08/23,22:05,Wednesday,MCCOWAN STATION,ERPR,6,12,S,SRT,3008
2017/08/23,22:22,Wednesday,SHEPPARD WEST STATION,MUSAN,4,8,S,YU,5891
2017/08/23,22:36,Wednesday,BLOOR STATION,MUIS,0,0,S,YU,0
2017/08/23,22:54,Wednesday,FINCH STATION,MUSC,0,0,N,YU,5996
2017/08/23,23:20,Wednesday,MAIN STREET STATION,MUIS,0,0,,BD,0
2017/08/23,23:22,Wednesday,BLOOR DANFORTH SUBWAY,MUGD,0,0,,BD,0
2017/08/23,23:57,Wednesday,DAVISVILLE STATION,MUIS,0,0,,YU,0
2017/08/24,00:28,Thursday,ST GEORGE BD STATION,MUIRS,0,0,W,BD,0
2017/08/24,01:28,Thursday,ST PATRICK STATION,TUSC,0,0,S,YU,5826
2017/08/24,05:40,Thursday,COLLEGE STATION,MUNCA,0,0,,YU,0
2017/08/24,05:44,Thursday,BLOOR STATION,SUCOL,0,0,,YU,0
2017/08/24,05:48,Thursday,WILSON STATION,MUSC,0,0,S,YU,6056
2017/08/24,06:53,Thursday,KIPLING STATION,MUSC,0,0,E,BD,5263
2017/08/24,07:00,Thursday,EGLINTON STATION,EUNT,4,8,S,YU,6061
