Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
2017/06/28,15:06,Wednesday,WARDEN STATION,MUIS,0,0,,BD,0
2017/06/28,15:28,Wednesday,EGLINTON WEST STATION,MUI,0,0,S,YU,0
2017/06/28,15:31,Wednesday,VICTORIA PARK STATION,PUSTS,3,6,E,BD,5080
2017/06/28,15:37,Wednesday,COXWELL STATION,MUTO,0,0,E,BD,0
2017/06/28,15:54,Wednesday,KIPLING STATION,MUSC,0,0,E,BD,5190
2017/06/28,15:57,Wednesday,DUNDAS WEST STATION,TUSC,0,0,W,BD,5090
2017/06/28,15:58,Wednesday,WARDEN STATION,MUSC,3,6,E,BD,5261
2017/06/28,16:00,Wednesday,COLLEGE STATION,MUIRS,0,0,,YU,0
2017/06/28,16:00,Wednesday,ST CLAIR WEST STATION,PUMEL,0,0,,YU,0
2017/06/28,16:19,Wednesday,ST GEORGE BD STATION,PUMST,0,0,E,BD,0
2017/06/28,16:47,Wednesday,YORK MILLS STATION,MUPAA,0,0,N,YU,5451
2017/06/28,17:18,Wednesday,KIPLING STATION,MUIR,0,0,E,BD,5160
2017/06/28,17:30,Wednesday,EGLINTON STATION,MUO,0,0,,YU,0
2017/06/28,17:59,Wednesday,ST ANDREW STATION,PUMST,0,0,,YU,0
2017/06/28,18:04,Wednesday,QUEEN STATION,MUIS,34,36,N,YU,5726
2017/06/28,18:21,Wednesday,DUNDAS STATION,MUIS,0,0,,YU,0
2017/06/28,18:47,Wednesday,BROADVIEW STATION,MUPAA,0,0,W,BD,5381
2017/06/28,18:58,Wednesday,ST GEORGE YUS STATION,PUMEL,0,0,,YU,0
2017/06/28,19:07,Wednesday,ROSEDALE STATION,TUMVS,0,0,S,YU,5631
2017/06/28,19:33,Wednesday,SHERBOURNE STATION,SUO,3,6,E,BD,5358
2017/06/28,20:02,Wednesday,KENNEDY BD STATION,MUDD,3,6,W,BD,5228
2017/06/28,20:45,Wednesday,BROADVIEW STATION,MUI,0,0,W,BD,5310
2017/06/28,20:53,Wednesday,WARDEN STATION,MUPLB,6,10,W,BD,5221
2017/06/28,21:50,Wednesday,KENNEDY BD STATION,MUIS,0,0,,BD,0
2017/06/28,22:00,Wednesday,YONGE UNIVERSITY LINE,MUO,0,0,,BD,0
2017/06/28,22:09,Wednesday,ST GEORGE BD STATION,PUMST,0,0,,BD,0
2017/06/28,22:19,Wednesday,YONGE BD STATION,MUIS,0,0,,BD,0
2017/06/28,22:20,Wednesday,SPADINA BD STATION,MUPAA,0,0,W,BD,5168
2017/06/28,22:47,Wednesday,BROADVIEW STATION,SUO,0,0,,BD,0
2017/06/28,22:58,Wednesday,WOODBINE STATION,MUIS,0,0,,BD,0
2017/06/28,23:06,Wednesday,OSSINGTON STATION,SUAP,0,0,,BD,0
2017/06/28,23:30,Wednesday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU,0
2017/06/28,23:56,Wednesday,YONGE SHP STATION,TUSC,0,0,E,SHP,6171
2017/06/29,03:11,Thursday,KENNEDY BD STATION,SUO,0,0,,BD,0
2017/06/29,06:37,Thursday,COXWELL STATION,MUSC,0,0,E,BD,5203
2017/06/29,06:51,Thursday,KENNEDY BD STATION,MUSC,0,0,W,BD,5168
2017/06/29,07:15,Thursday,COXWELL STATION,EUDO,6,8,E,BD,5334
2017/06/29,07:28,Thursday,GREENWOOD STATION,MUSC,0,0,E,BD,5020
2017/06/29,07:43,Thursday,KENNEDY BD STATION,EUCD,3,5,W,BD,5080
2017/06/29,07:47,Thursday,KING STATION,MUIR,5,7,S,YU,5741
2017/06/29,08:17,Thursday,DUPONT STATION,MUPAA,0,0,S,YU,5731
2017/06/29,08:19,Thursday,WARDEN STATION,MUSC,0,0,W,BD,5305
2017/06/29,08:51,Thursday,PAPE STATION,MUIS,0,0,W,BD,0
2017/06/29,09:10,Thursday,GLENCAIRN STATION,EUNT,3,5,N,YU,5771
2017/06/29,09:31,Thursday,KEELE STATION,MUSC,0,0,W,BD,5133
2017/06/29,09:36,Thursday,KIPLING STATION,MUSC,0,0,E,BD,5203
2017/06/29,09:39,Thursday,ISLINGTON STATION,MUSC,0,0,E,BD,5203
2017/06/29,09:43,Thursday,YORK MILLS STATION,TUMVS,0,0,S,YU,5781
2017/06/29,09:57,Thursday,BATHURST STATION,MUSC,0,0,E,BD,5203
2017/06/29,10:04,Thursday,WARDEN STATION,MUSC,0,0,W,BD,5305
2017/06/29,10:10,Thursday,ROYAL YORK STATION,MUPAA,0,0,E,BD,5150
2017/06/29,10:23,Thursday,WELLESLEY STATION,MUIR,4,6,S,YU,5521
2017/06/29,10:42,Thursday,COXWELL STATION,MUSAN,4,7,E,BD,5150
2017/06/29,10:46,Thursday,ISLINGTON STATION,MUSC,0,0,W,BD,5305
2017/06/29,11:00,Thursday,KENNEDY BD STATION,MUSAN,4,7,W,BD,5085
2017/06/29,11:15,Thursday,DONLANDS STATION,MUIS,0,0,,BD,0
2017/06/29,11:20,Thursday,KEELE STATION,MUSC,0,0,W,BD,5133
2017/06/29,11:21,Thursday,VICTORIA PARK STATION,MUSC,0,0,W,BD,5203
2017/06/29,11:30,Thursday,KENNEDY BD STATION,EUAC,3,6,W,BD,5193
2017/06/29,11:36,Thursday,GREENWOOD STATION,MUSC,0,0,W,BD,5340
2017/06/29,11:56,Thursday,WARDEN STATION,MUSC,0,0,E,BD,5116
2017/06/29,11:57,Thursday,WARDEN STATION,TUMVS,0,0,E,BD,5119
2017/06/29,11:58,Thursday,VICTORIA PARK STATION,MUSC,0,0,W,BD,5305
2017/06/29,12:12,Thursday,ST PATRICK STATION,MUPAA,0,0,S,YU,5681
2017/06/29,12:20,Thursday,ST PATRICK STATION,SUAP,0,0,,YU,5776
2017/06/29,12:24,Thursday,BLOOR STATION,MUNCA,0,0,,YU,0
2017/06/29,12:43,Thursday,OLD MILL STATION,MUSC,0,0,W,BD,5305
2017/06/29,12:51,Thursday,EGLINTON STATION,MUIR,3,6,S,YU,5436
2017/06/29,13:11,Thursday,ISLINGTON STATION,MUSC,0,0,W,BD,5051
2017/06/29,13:16,Thursday,VICTORIA PARK STATION,MUSC,3,6,W,BD,5203
2017/06/29,13:27,Thursday,KENNEDY BD STATION,MUSC,0,0,W,BD,5126
2017/06/29,13:45,Thursday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU,0
2017/06/29,13:52,Thursday,KING STATION,MUI,15,18,N,YU,5746
2017/06/29,13:53,Thursday,KEELE STATION,MUSC,0,0,W,BD,5203
2017/06/29,13:57,Thursday,HIGH PARK STATION,MUSC,0,0,W,BD,5203
2017/06/29,14:00,Thursday,KEELE STATION,TUSC,0,0,W,BD,5090
2017/06/29,14:59,Thursday,DUNDAS STATION,MUDD,3,6,S,YU,5916
2017/06/29,15:01,Thursday,QUEEN'S PARK STATION,PUMEL,0,0,,YU,0
2017/06/29,15:19,Thursday,WILSON STATION,PUCSC,0,0,S,YU,5961
2017/06/29,15:47,Thursday,ST CLAIR WEST STATION,SUDP,6,9,N,YU,5386
2017/06/29,16:34,Thursday,ROYAL YORK STATION,TUSC,0,0,W,BD,5358
2017/06/29,17:37,Thursday,MUSEUM STATION,MUPAA,0,0,N,YU,5661
2017/06/29,17:38,Thursday,SPADINA BD STATION,MUPAA,3,6,E,BD,5075
2017/06/29,17:57,Thursday,KEELE STATION,PUSNT,0,0,E,BD,5328
2017/06/29,18:04,Thursday,KENNEDY BD STATION,MUSC,0,0,W,BD,5197
2017/06/29,18:20,Thursday,ST GEORGE BD STATION,MUPR1,0,0,W,BD,5133
2017/06/29,18:43,Thursday,YORK MILLS STATION,MUIR,5,7,N,YU,5501
2017/06/29,18:45,Thursday,YORK MILLS STATION,TUSC,0,0,S,YU,6071
2017/06/29,19:56,Thursday,KENNEDY BD STATION,TUSC,0,0,W,BD,5035
2017/06/29,20:32,Thursday,KEELE STATION,MUI,9,12,E,BD,5102
2017/06/29,20:44,Thursday,BAY STATION,MUIS,0,0,,BD,0
2017/06/29,20:58,Thursday,KENNEDY BD STATION,SUDP,3,6,W,BD,5155
2017/06/29,21:10,Thursday,GLENCAIRN STATION,MUSC,0,0,N,YU,5906
2017/06/29,21:47,Thursday,COXWELL STATION,EUBK,0,0,W,BD,5145
2017/06/29,22:00,Thursday,YONGE UNIVERSITY LINE,MUO,0,0,,YU/BD,0
2017/06/29,22:25,Thursday,EGLINTON STATION,MUPAA,0,0,N,YU,5426
2017/06/29,22:26,Thursday,MUSEUM STATION,SUO,4,7,N,YU,6001
2017/06/29,23:06,Thursday,VICTORIA PARK STATION,MUIRS,0,0,W,BD,5128
2017/06/29,23:30,Thursday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU,0
2017/06/29,23:48,Thursday,WARDEN STATION,SUDP,4,8,W,BD,5318
2017/06/30,00:13,Friday,OSSINGTON STATION,MUIS,0,0,W,BD,0
2017/06/30,00:38,Friday,QUEEN STATION,SUUT,10,14,S,YU,6066
2017/06/30,00:45,Friday,YONGE BD STATION,SUAP,5,9,E,BD,5322
2017/06/30,00:48,Friday,QUEEN STATION,SUDP,9,13,N,YU,5426
2017/06/30,00:50,Friday,BLOOR STATION,SUDP,5,9,S,YU,5871
2017/06/30,00:57,Friday,BROADVIEW STATION,MUSAN,5,9,W,BD,5313
2017/06/30,06:26,Friday,KENNEDY BD STATION,MUSC,0,0,W,BD,5109
2017/06/30,06:42,Friday,LESLIE STATION,TUSC,0,0,W,SHP,5176
2017/06/30,06:56,Friday,WILSON YARD,PUCSC,0,0,S,YU,5966
2017/06/30,07:07,Friday,KEELE STATION,MUSC,0,0,W,BD,5262
2017/06/30,07:16,Friday,SHEPPARD STATION,EUPI,3,6,N,YU,5451
2017/06/30,07:18,Friday,COXWELL STATION,MUSC,0,0,E,BD,5318
2017/06/30,08:37,Friday,DON MILLS STATION,TUMVS,0,0,E,SHP,6186
2017/06/30,08:40,Friday,SHERBOURNE STATION,MUIRS,0,0,,BD,0
2017/06/30,08:58,Friday,YORK MILLS STATION,TUMVS,3,5,S,YU,6086
2017/06/30,09:13,Friday,ST GEORGE YUS STATION,PUSI,5,7,N,YU,5836
2017/06/30,09:31,Friday,SUMMERHILL STATION,TUMVS,0,0,S,YU,6046
2017/06/30,09:53,Friday,KENNEDY BD STATION,MUSC,0,0,W,BD,5313
2017/06/30,09:55,Friday,ST GEORGE YUS STATION,PUSO,0,0,S,YU,5481
2017/06/30,10:08,Friday,ST CLAIR STATION,TUMVS,0,0,S,YU,5401
2017/06/30,10:18,Friday,ROSEDALE STATION,TUO,3,6,S,YU,5401
2017/06/30,10:41,Friday,KENNEDY BD STATION,MUIS,0,0,,BD,0
2017/06/30,12:06,Friday,BAYVIEW STATION,MUSC,0,0,E,SHP,6196
2017/06/30,12:11,Friday,BLOOR STATION,MUIS,0,0,S,YU,0
2017/06/30,12:17,Friday,ISLINGTON STATION,TUSC,0,0,E,BD,5320
2017/06/30,12:36,Friday,SHEPPARD WEST STATION,PUMEL,0,0,,YU,0
2017/06/30,13:27,Friday,LAWRENCE STATION,MUSC,0,0,S,YU,5956
2017/06/30,13:42,Friday,SPADINA BD STATION,MUDD,7,10,E,BD,5334
2017/06/30,13:57,Friday,LAWRENCE STATION,SUUT,3,6,N,YU,5731
2017/06/30,14:06,Friday,BROADVIEW STATION,PUSTP,8,11,,BD,0
2017/06/30,14:35,Friday,DUNDAS WEST STATION,EUAC,3,6,E,BD,5052
2017/06/30,15:06,Friday,FINCH STATION,MUIS,0,0,,YU,0
2017/06/30,15:11,Friday,WOODBINE STATION,MUIRS,0,0,E,BD,0
2017/06/30,15:21,Friday,BAYVIEW STATION,MUPAA,3,8,W,SHP,6181
2017/06/30,15:54,Friday,SHEPPARD WEST STATION,TUSC,0,0,N,YU,5941
2017/06/30,15:57,Friday,FINCH STATION,PUTO,0,0,,YU,0
2017/06/30,16:21,Friday,WILSON STATION,MUPAA,0,0,N,YU,5661
2017/06/30,17:06,Friday,BLOOR STATION,SUAE,0,0,S,YU,5521
2017/06/30,17:18,Friday,RUNNYMEDE STATION,MUD,3,5,W,BD,5028
2017/06/30,17:28,Friday,WILSON STATION,TUSC,0,0,N,YU,6046
2017/06/30,17:43,Friday,YONGE BD STATION,MUO,0,0,E,BD,5359
2017/06/30,18:36,Friday,BLOOR STATION,TUSC,0,0,S,YU,5611
2017/06/30,18:38,Friday,BROADVIEW STATION,SUUT,0,0,W,BD,5091
2017/06/30,19:06,Friday,ISLINGTON STATION,MUSC,0,0,E,BD,5203
2017/06/30,19:12,Friday,ISLINGTON STATION,MUSC,0,0,E,BD,5203
2017/06/30,19:21,Friday,WARDEN STATION,TUMVS,0,0,E,BD,5158
2017/06/30,19:41,Friday,KENNEDY BD STATION,MUSC,0,0,W,BD,5051
2017/06/30,20:04,Friday,BLOOR STATION,MUIS,0,0,,YU,0
2017/06/30,20:08,Friday,FINCH STATION,MUSC,0,0,S,YU,5956
2017/06/30,20:28,Friday,KEELE STATION,TUO,5,8,W,BD,5328
2017/06/30,20:33,Friday,KENNEDY SRT STATION,SRAP,5,10,S,SRT,3016
2017/06/30,20:54,Friday,KIPLING STATION,TUSC,0,0,E,BD,5203
2017/06/30,22:00,Friday,YONGE UNIVERSITY LINE,MUO,0,0,,BD,0
2017/06/30,22:30,Friday,LAWRENCE STATION,MUPAA,0,0,N,YU,6031
2017/06/30,22:58,Friday,KENNEDY BD STATION,SUDP,5,9,E,BD,5018
2017/06/30,23:30,Friday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU,0
2017/06/30,23:57,Friday,WOODBINE STATION,MUIS,0,0,,BD,0
